File summary (Tue Aug 14 20:59:59 2018)
---------------------------------------

Filename	Class	TestId (can be used as param to AllTests)	Number of Tests	Number of Suites	Number of manual Suites	Parent Class	has JUnit-BEGIN
        hooks.GroupTypeHooksTest	6
            * testGroupTypePreInsert
            * testGroupTypePreDelete
            * testGroupTypePostDelete
            * testGroupTypePostInsert
            * testGroupTypePostCommitDelete
            * testGroupTypePostCommitInsert
        hooks.LifecycleHooksTest	1
            * testLifecycle
        hooks.AttributeDefNameHooksTest	9
            * testAttributeDefNamePostCommitInsert
            * testAttributeDefNamePostCommitUpdate
            * testAttributeDefNamePostCommitDelete
            * testAttributeDefNamePreInsert
            * testAttributeDefNamePreUpdate
            * testAttributeDefNamePostUpdate
            * testAttributeDefNamePostInsert
            * testAttributeDefNamePostDelete
            * testAttributeDefNamePreDelete
        hooks.AttributeAssignValueHooksTest	9
            * testAttributeAssignValuePostCommitInsert
            * testAttributeAssignValuePostCommitUpdate
            * testAttributeAssignValuePostCommitDelete
            * testAttributeAssignValuePreInsert
            * testAttributeAssignValuePreUpdate
            * testAttributeAssignValuePostUpdate
            * testAttributeAssignValuePostInsert
            * testAttributeAssignValuePostDelete
            * testAttributeAssignValuePreDelete
        hooks.AttributeDefHooksTest	9
            * testAttributeDefPostCommitInsert
            * testAttributeDefPostCommitUpdate
            * testAttributeDefPostCommitDelete
            * testAttributeDefPreInsert
            * testAttributeDefPreUpdate
            * testAttributeDefPostUpdate
            * testAttributeDefPostInsert
            * testAttributeDefPostDelete
            * testAttributeDefPreDelete
        hooks.ExternalSubjectHooksTest	1
            * testExternalSubject
        hooks.examples.AllHooksExamplesTests	19
            hooks.examples.AttributeSecurityFromTypeHookTest	2
                * testAttributeSecurity
                * testAttributeSecurityByGroup
            hooks.examples.GroupAttributeNameValidationHookTest	1
                * testBuiltInAttributeValidator
            hooks.examples.GroupUniqueNameCaseInsensitiveHookTest	1
                * testHook
            hooks.examples.LDAPProvisioningHookTest	3
                * testIncludedGroup
                * testExcludedGroup
                * testIncludeExcludeHook
            hooks.examples.MembershipOneInFolderMaxHookTest	3
                * testGroupRemovesMembership
                * testVetoIfNotAllowed
                * testGroupRemovesMultipleMemberships
            hooks.examples.StemUniqueNameCaseInsensitiveHookTest	1
                * testHook
            hooks.examples.UniqueObjectHookTest	5
                * testUniqueGroupObjectHook
                * testUniqueStemObjectHook
                * testUniqueAttributeDefObjectHook
                * testUniqueAttributeDefNameObjectHook
                * testNonUniqueNames
            hooks.examples.GroupUniqueExtensionHookTest	3
                * testHookCaseSensitive
                * testHookCaseInsensitive
                * testMove
    internal.dao.AllInternalDaoTests	7
        internal.dao.TestGrouperDAOFactory	3
            * test_getFactory_defaultNotNull
            * test_getFactory_defaultInstanceOfRightClass
            * test_getFactory_factoryIsReused
        internal.dao.QuerySortTest	1
            * testQuerySort
        internal.dao.QueryPagingTest	2
            * testCalculateIndexes
            * testPaging
        internal.dao.hib3.AllDaoHib3Tests	1
            internal.dao.hib3.Hib3MembershipDAOTest	1
                * testRetrieveMembershipsByMember
    member.AllMemberTests	93
        member.TestMemberToGroup	1
            * testToGroup
        member.TestMember	56
            * testResolveSubjects
            * testGetSource
            * testGetMembersBySource
            * testNonImmediateMembershipsAndGroups
            * testGetGroupsWithField
            * testGetGroupsComplex
            * testGetMembershipsComplex2
            * testGetMembershipsSources
            * testGetMembershipsComplex
            * testGetMembershipsAndGroups
            * testGetAndHasPrivs
            * testFailCanAdminWhenNoPriv
            * testFailCanAdminWhenNull
            * testFailCanCreateWhenNoPriv
            * testFailCanStemAttrReadWhenNoPriv
            * testFailCanStemAttrUpdateWhenNoPriv
            * testFailCanCreateWhenNull
            * testFailCanOptinWhenNoPriv
            * testFailCanOptinWhenNull
            * testFailCanOptoutWhenNoPriv
            * testFailCanOptoutWhenNull
            * testFailCanGroupAttrReadWhenNoPriv
            * testFailCanGroupAttrUpdateWhenNoPriv
            * testFailCanReadWhenNoPriv
            * testFailCanReadWhenNull
            * testFailCanStemWhenNoPriv
            * testFailCanStemWhenNull
            * testFailCanStemAdminWhenNull
            * testFailCanUpdateWhenNoPriv
            * testFailCanUpdateWhenNull
            * testFailCanViewWhenNoPriv
            * testFailCanViewWhenNull
            * testFindBySubjectId
            * testPassCanAdminWhenRoot
            * testPassCanCreateWhenRoot
            * testPassCanStemAttrReadWhenRoot
            * testPassCanStemAttrUpdateWhenRoot
            * testPassCanOptinWhenRoot
            * testPassCanOptoutWhenRoot
            * testPassCanGroupAttrReadWhenRoot
            * testPassCanGroupAttrUpdateWhenRoot
            * testPassCanReadWhenRoot
            * testPassCanStemWhenRoot
            * testPassCanUpdateWhenRoot
            * testPassCanViewWhenRoot
            * testSetAllSubjectId
            * testSetRootSubjectId
            * testSetSubjectIdNotRoot
            * testSetSubjectIdRoot
            * testSetSubjectSourceIdFailAsNonRoot
            * testSetSubjectSourceIdFailNullValue
            * testSetSubjectSourceIdFailOnGrouperAll
            * testSetSubjectSourceIdFailOnGrouperSystem
            * testSetSubjectSourceIdOk
            * testXmlInsert
            * testXmlDifferentUpdateProperties
        member.TestMember1	1
            * testStemGroupPrivs
        member.TestAddMember	5
            * testAddMember
            * testAddGroupAsMember
            * testAddGroupMemberWithNonGroupMember
            * testAddMemberToGroupThatIsMember
            * testNoListRecursion
        member.TestMemberChangeSubject	4
            * testChangeSubjectSameSubject
            * testChangeSubjectDidntExist
            * testChangeSubjectDidExist
            * testChangeSubjectDidExistAudit
        member.TestMemberFinder	5
            * testFindAll
            * testFailToFindByNullSubject
            * testFailToFindByNullUuid
            * testFindGrouperSystemBySubject
            * testFindGrouperSystemByUuid
        member.TestMemberAttributes	21
            * testPersonMember
            * testPersonMemberNonDefault
            * testInternalMembers
            * testInternalMembersNonDefaultAttributes
            * testGroupAdd
            * testGroupAddNonDefault
            * testGroupUpdateDescription
            * testGroupUpdateDisplayExtension
            * testGroupRename
            * testGroupMove
            * testStemRename
            * testStemDisplayExtensionUpdate
            * testBasicNonSecureSearchAndSort
            * testGetDefaultSearchIndex
            * testGetDefaultSortIndex
            * testSearchSecurity
            * testSortSecurity
            * testNonDefaultSearchAndSort
            * testEntityAdd
            * testVirtualAttributeInName
            * testVirtualAttributeInDescription
    membership.AllMembershipTests	120
        membership.TestMembership1	1
            * testParentsAndChildren
        membership.TestMembership12	1
            * testCircularWithComposites
        membership.TestMembership10	1
            * testComplementComposite
        membership.TestFindBadMemberships	23
            * testDuplicates
            * testGrouperAllMembership
            * testGrouperAllGroupAttrUpdatePrivilege
            * testGrouperAllUpdatePrivilege
            * testGrouperAllAdminPrivilege
            * testWithoutComposites
            * testWithGoodComposites
            * testCircular
            * testWithMissingComposite
            * testWithExtraComposite
            * testWithWrongComposite
            * testWithWrongType
            * testWithWrongType2
            * testWithWrongViaCompositeId
            * testWithWrongGroupSetType
            * testWithBadGroupSetsForComposites
            * testWithIncompleteGroupSetHierarchyAttrDefPrivs
            * testWithIncompleteGroupSetHierarchyStemPrivs
            * testWithIncompleteGroupSetHierarchyGroupMembers
            * testWithIncompleteGroupSetHierarchyGroupPrivs
            * testWithIncompleteGroupSetHierarchyAllTypes
            * testDeletedGroupAsMember
            * testDeletedGroupAsMember2
        membership.TestMembership4	1
            * testEffectiveMembershipsWithComposites
        membership.TestDisabledMembership	24
            * testAddingDisabledMembership
            * testAddingMembershipWhenDisabledMembershipExistsInPath
            * testAddingUnionCompositeWithDisabledMemberships
            * testAddingIntersectionCompositeWithDisabledMemberships
            * testAddingComplementCompositeWithDisabledMemberships
            * testDisablingMembership
            * testAddGroupMemberWhenDisabled
            * testDeleteGroupMemberWhenDisabled
            * testAddStemMemberWhenDisabled
            * testDeleteStemMemberWhenDisabled
            * testGroupCanReadFieldWhenDisabled
            * testGroupCanWriteFieldWhenDisabled
            * testGroupDeleteWhenDisabled
            * testGroupGetAdminsWhenDisabled
            * testGroupGetEffectiveMembersWhenDisabled
            * testGroupGetImmediateMembersWhenDisabled
            * testGroupGetMembersWhenDisabled
            * testGroupGetPrivsWhenDisabled
            * testGroupHasAdminWhenDisabled
            * testStemDeleteWhenDisabled
            * testStemGetChildMembershipGroupsWhenDisabled
            * testStemGetPrivsWhenDisabled
            * testStemGetCreatorsWhenDisabled
            * testStemHasCreateWhenDisabled
        membership.TestMemberOf	11
            * testNoEffMshipsDefaultList
            * testNoEffMshipsCustomList
            * testHasMemberDefaultList
            * testHasMemberCustomList
            * testIsMemberDefaultList
            * testIsMemberCustomList
            * testIsMemberDefaultListHasMemberDefaultList
            * testIsMemberDefaultListHasMemberCustomList
            * testIsMemberCustomListHasMemberCustomList
            * testHasMemberDefaultListIsMemberCustomListSelf
            * testHasMemberViaTwoPaths
        membership.TestMembership	9
            * testNoParentAndNoChildMemberships
            * testParentAndChildMemberships
            * testEqualNotEqual
            * testBadEffMshipDepthCalcExposedByGroupDelete
            * testChildrenOfViaInMofDeletion
            * testXmlInsert
            * testXmlDifferentUpdateProperties
            * testDisabledDateRange
            * testIllegalEffectiveDelete
        membership.TestMembershipDeletes2	1
            * testMembershipDeletes2
        membership.TestMemberOf0	1
            * testFullLoop
        membership.TestMembership7	1
            * testCircularMembershipsWithoutComposites
        membership.TestMembership2	1
            * testCreationTimesAndCreators
        membership.TestMembershipDeletes4	9
            * testMembershipDeletes4a
            * testMembershipDeletes4b
            * testMembershipDeletes4c
            * testMembershipDeletes4d
            * testMembershipDeletes4e
            * testMembershipDeletes4f
            * testMembershipDeletes4g
            * testMembershipDeletes4h
            * testMembershipDeletes4i
        membership.TestMembershipDeletes1	1
            * testMembershipDeletes1
        membership.TestMembership0	1
            * testEffectiveUuidDoesNotChange
        membership.TestMembership6	1
            * testEffectiveMembershipsWithPrivilegesAndComposites
        membership.TestMembership9	1
            * testIntersectionComposite
        membership.AddMissingGroupSetsTest	1
            * testAddMissingGroupSets
        membership.TestMembershipDeletes0	1
            * testMembershipDeletes0
        membership.TestMembershipFinder	9
            * testFindStemPrivileges
            * testFindUpdatePrivileges
            * test_findMembers_nullGroup
            * test_findMembers_nullField
            * test_findMembers_findZeroMembers
            * test_findMembers_findOneMember
            * testFindCreatePrivileges
            * testFindAttrUpdatePrivileges
            * testPrivileges
        membership.TestMembership3	1
            * testEffectiveMemberships
        membership.TestMembership5	1
            * testEffectiveMembershipsWithPrivileges
        membership.TestMemberChangeInMembership	1
            * testChangingMember
        membership.TestMembership11	1
            * testNestedComposites
        membership.TestMembership8	1
            * testCircularMembershipsWithoutComposites2
        membership.TestMemberOf1	1
            * testForwardMemberOfDeletion
        membership.TestMembershipDeletes3	1
            * testMembershipDeletes3
        membership.TestMembershipDeletes5	6
            * testMembershipDeletes5a
            * testMembershipDeletes5b
            * testMembershipDeletes5c
            * testMembershipDeletes5d
            * testMembershipDeletes5e
            * testMembershipDeletes5f
        membership.TestInvalidGrouperAllMemberships	6
            * testAdminPrivilege
            * testUpdatePrivilege
            * testGroupAttrUpdatePrivilege
            * testGroupAttrReadPrivilege
            * testMember
            * testMemberChange
        membership.MembershipPathGroupTest	2
            * testCompositePrivilege
            * testMembershipPathGroup
    messaging.AllMessagingTests	5
        messaging.GrouperBuiltinMessagingSystemTest	4
            * testMessageSecurity
            * testCleanMessages
            * testSend
            * testPerformance
        messaging.GrouperMessageHibernateTest	1
            * testInsertDelete
    misc.AllMiscTests	10
        misc.GrouperObjectFinderTest	2
            * testFindFoldersAllowed
            * testFindObjects
        misc.GrouperReportTest	1
            * testReport
        misc.GrouperSessionTest	7
            * testCaches
            * testShorthandById
            * testClosedSession
            * testShorthandByIdNoThreadLocal
            * testShorthandByIdAndSource
            * testShorthandByIdentifier
            * testShorthandByIdentifierAndSource
    permissions.AllPermissionsTests	57
        permissions.RoleSetTest	21
            * testHibernate
            * testComplexRemoveBfromA
            * testComplexRemoveCfromB
            * testComplexRemoveCfromK
            * testComplexRemoveDfromB
            * testRolesHierarchy
            * testComplexRemoveEfromC
            * testComplexRemoveEfromD
            * testComplexRemoveFfromE
            * testComplexRemoveFfromG
            * testComplexRemoveFfromJ
            * testComplexRemoveGfromC
            * testComplexRemoveHfromA
            * testComplexRemoveHfromJ
            * testComplexRemoveIfromA
            * testComplexRemoveIfromH
            * testComplexRemoveJfromI
            * testComplexRemoveLfromE
            * testSetLogic
            * testXmlInsert
            * testXmlDifferentUpdateProperties
        permissions.PermissionEntryTest	6
            * testHibernate
            * testAddLookup
            * testPermissionRetrieveSecurity
            * testPermissionAssignUnassignSecurity
            * testHierarchies
            * testDisabledDateRange
        permissions.PermissionHeuristicTest	2
            * testMaxScore
            * testNumbers
        permissions.PermissionDisallowTest	10
            * testActionDirectedGraphPriority
            * testResourceDirectedGraphPriorityWithTieAndDifferentActions
            * testResourceDirectedGraphPriorityWithTie
            * testResourceDirectedGraphPriority
            * testFindPermissionsInStem
            * testRoleAssignmentVsIndividualAssignmentHierarchy2
            * testRoleAssignmentVsIndividualAssignmentHierarchy
            * testVariousRoleAssignments
            * testRoleInheritance
            * testNotChangeDisallow
        permissions.limits.AllPermissionsLimitsTests	18
            permissions.limits.PermissionLimitTest	6
                * testLimit
                * testLimitCustom
                * testLimitCache
                * testLimitRole
                * testLimitMembership
                * testBestLimit
            permissions.limits.impl.AllPermissionsLimitsImplTests	12
                permissions.limits.impl.PermissionLimitElLogicTest	6
                    * testAmount
                    * testTime
                    * testIpAddress
                    * testIpAddresses
                    * testIpAddressFromConfig
                    * testLabelsContain
                permissions.limits.impl.PermissionLimitLabelsContainTest	1
                    * testLabelsContain
                permissions.limits.impl.PermissionLimitTimeLogicTest	1
                    * testTime
                permissions.limits.impl.PermissionLimitAmountLogicTest	2
                    * testLessThan
                    * testLessThanOrEqual
                permissions.limits.impl.PermissionLimitIpNetworkLogicTest	2
                    * testIpNetworks
                    * testIpNetworkRealm
    pit.AllPITTests	115
        pit.PITMembershipTests	15
            * testGroupSetAddDeleteAdd
            * testImmediateMemberships
            * testImmediateAccessPrivileges
            * testImmediateNamingPrivileges
            * testImmediateAttributeDefPrivileges
            * testEffectiveMemberships
            * testEffectiveAccessPrivileges
            * testEffectiveNamingPrivileges
            * testEffectiveAttributeDefPrivileges
            * testCompositeMemberships
            * testOtherDateOptions
            * testGroupTypeAssignmentDelete
            * testFieldDelete
            * testRequireInGroups
            * testGroupSetAddDeleteAddSameTransaction
        pit.PITAttributeAssignTests	15
            * testStartTime
            * testEndTime
            * testByAttributeDefName
            * testByAction
            * testByOwnerGroup
            * testByOwnerStem
            * testByOwnerAttributeDef
            * testByOwnerMember
            * testByOwnerImmediateMembership
            * testByOwnerAttributeAssign
            * testByOwnerEffectiveMembership
            * testFindAssignmentsOnAssignmentsWithFromDate
            * testFindAssignmentsOnAssignmentsWithToDate
            * testFindAssignmentsOnAssignmentsAtPointInTime
            * testFindAssignmentsOnAssignmentsPrivs
        pit.PITAttributeAssignValueTests	18
            * testStartTime
            * testEndTime
            * testByValueInteger
            * testByValueFloating
            * testByValueMemberId
            * testByValueString
            * testByAttributeAssign
            * testByAttributeDefName
            * testByAction
            * testByOwnerGroup
            * testByOwnerStem
            * testByOwnerAttributeDef
            * testByOwnerMember
            * testByOwnerImmediateMembership
            * testByOwnerAttributeAssign
            * testByOwnerEffectiveMembership
            * testAttributeAssignEnableDisable
            * testMembershipEnableDisable
        pit.PITPermissionTests	19
            * testStartTime
            * testEndTime
            * testPermissionEnableDisable
            * testPermissionByRoleAssign
            * testPermissionByRoleAssignAndRemove
            * testPermissionBySubjectRoleAssign
            * testPermissionByMembership
            * testPermissionByGroupSet
            * testPermissionByActionSet
            * testPermissionByAttributeDefNameSet
            * testPermissionByRoleSet
            * testMultiplePermissionsByRoleSet
            * testFindPermissionsWithFromDate
            * testFindPermissionsWithToDate
            * testFindPermissionsAtPointInTime
            * testFindPermissionsPrivs
            * testFindPermissionsWithDisallowAndRoleInheritance
            * testRolePermissionObject
            * testSubjectRolePermissionObject
        pit.PITUtilsTests	6
            * testDeleteInactiveRecordsWithBadData
            * testDeleteInactiveRecords
            * testDeleteInactiveRecordsWithBadData2
            * testDeleteInactiveGroup
            * testDeleteInactiveStem
            * testDeleteInactiveObjectsInStem
        pit.PITGroupFinderTests	3
            * testFindById
            * testFindByName
            * testFindByNameInDateRange
        pit.PITAttributeDefFinderTests	3
            * testFindById
            * testFindByName
            * testFindByNameInDateRange
        pit.PITAttributeDefNameFinderTests	3
            * testFindById
            * testFindByName
            * testFindByNameInDateRange
        pit.PITAttributeAssignValueFinderTests	1
            * testFindByAttributeAssign
        pit.PITGroupTests	8
            * testHasMemberAtPointInTime
            * testHasMemberWithFromDate
            * testHasMemberWithToDate
            * testGetMembersAtPointInTime
            * testGetMembersWithFromDate
            * testGetMembersWithToDate
            * testGetMembersPrivs
            * testGetMembersWithSources
        pit.PITMemberTests	10
            * testGetGroupsAtPointInTime
            * testGetGroupsWithFromDate
            * testGetGroupsWithToDate
            * testGetGroupsWithScope
            * testGetGroupsWithStemScopeSub
            * testGetGroupsWithStemScopeOne
            * testGetGroupsSort
            * testGetGroupsPaging
            * testGetGroupsReadersField
            * testGetGroupsPrivs
        pit.PITSyncTests	13
            * testNoChanges
            * testNoChanges2
            * testNoUpdates
            * testNoNotifications
            * testNotifications
            * testInserts
            * testDeletes
            * testUpdates
            * testDisabledMembership
            * testDisabledAttributeAssignment
            * testDuplicateMemberships
            * testMissingEffectiveGroupSet
            * testSubjectIdentifierUpdate
        pit.PITAttributeAssignFinderTests	1
            * testFindByOwnerPITGroupAndPITAttributeDefName
    privs.AllPrivsTests	229
        privs.TestAttributeDefPriv	6
            * testRetrieveAll
            * testRetrievePaging
            * testRetrieveReadView
            * testRetrieveSecurity
            * testRetrievePagingWithAdditional
            * testRetrieveMembershipType
        privs.TestPrivOPTIN	6
            * testAddSelfAsMemberWithoutADMIN
            * testAddSelfAsMemberWithADMIN
            * testAddSelfAsMemberWithoutOPTIN
            * testAddSelfAsMemberWithOPTIN
            * testAddSelfAsMemberWithoutUPDATE
            * testAddSelfAsMemberWithUPDATE
        privs.Test_privs_NamingWrapper	2
            * test_constructor_nullSession
            * test_constructor_nullAdapter
        privs.TestPrivADMIN	36
            * testGrantedToCreator
            * testGrantAdminWithoutADMIN
            * testGrantAdminWithADMIN
            * testGrantOptinWithoutADMIN
            * testGrantOptinWithADMIN
            * testGrantOptoutWithoutADMIN
            * testGrantOptoutWithADMIN
            * testGrantReadWithoutADMIN
            * testGrantReadWithADMIN
            * testGrantUpdateWithoutADMIN
            * testGrantUpdateWithADMIN
            * testGrantViewWithoutADMIN
            * testGrantViewWithADMIN
            * testRevokeAdminWithoutADMIN
            * testRevokeAdminWithADMIN
            * testRevokeOptinWithoutADMIN
            * testRevokeOptinWithADMIN
            * testRevokeOptoutWithoutADMIN
            * testRevokeOptoutWithADMIN
            * testRevokeReadWithoutADMIN
            * testRevokeReadWithADMIN
            * testRevokeUpdateWithoutADMIN
            * testRevokeUpdateWithADMIN
            * testRevokeViewWithoutADMIN
            * testRevokeViewWithADMIN
            * testDeleteGroupWithoutADMIN
            * testDeleteGroupWithADMIN
            * testDeleteGroupWithMemberWithoutADMIN
            * testDeleteGroupWithMemberWithADMIN
            * testDeleteGroupIsMemberWithoutADMIN
            * testDeleteGroupIsMemberWithADMIN
            * testSetAttrsWithoutADMIN
            * testSetAttrsWithADMIN
            * testDelAttrsWithoutADMIN
            * testRenameGroupWithoutADMIN
            * testRenameGroupWithADMIN
        privs.Test_privs_NamingResolverFactory	2
            * test_getInstance_twoInstancesNotEqual
            * test_getResolver_twoResolversEqual
        privs.Test_privs_AccessResolver	17
            * test_getGroupsWhereSubjectHasPrivilege_nullSubject
            * test_getGroupsWhereSubjectHasPrivilege_nullPrivilege
            * test_getPrivileges_nullGroup
            * test_getPrivileges_nullSubject
            * test_getSubjectsWithPrivilege_nullGroup
            * test_getSubjectsWithPrivilege_nullPrivilege
            * test_grantPrivilege_nullGroup
            * test_grantPrivilege_nullSubject
            * test_grantPrivilege_nullPrivilege
            * test_hasPrivilege_nullGroup
            * test_hasPrivilege_nullSubject
            * test_hasPrivilege_nullPrivilege
            * test_revokePrivilege_groupAndPrivilege_nullGroup
            * test_revokePrivilege_groupAndPrivilege_nullPrivilege
            * test_revokePrivilege_groupAndSubjectAndPrivilege_nullGroup
            * test_revokePrivilege_groupAndSubjectAndPrivilege_nullSubject
            * test_revokePrivilege_groupAndSubjectAndPrivilege_nullPrivilege
        privs.Test_privs_CachingAccessResolver	4
            * test_constructor_nullDecoratedResolver
            * test_hasPrivilege_cacheMiss
            * test_hasPrivilege_cacheHit
            * test_hasPrivilege_cacheSize
        privs.Test_privs_AccessResolverFactory	2
            * test_getInstance_twoInstancesNotEqual
            * test_getResolver_twoResolversEqual
        privs.TestPrivAdmin0	1
            * testShouldStillHaveViewAfterHavingPrivRevokedBecauseOfGrouperAll
        privs.TestPrivOPTOUT	6
            * testDelSelfAsMemberWithoutADMIN
            * testDelSelfAsMemberWithADMIN
            * testDelSelfAsMemberWithoutOPTOUT
            * testDelSelfAsMemberWithOPTOUT
            * testDelSelfAsMemberWithoutUPDATE
            * testDelSelfAsMemberWithUPDATE
        privs.Test_uc_WheelGroup	7
            * test_presenceOfWheelGroupDoesNotAutomaticallyGrantPrivs
            * test_canAdminWhenMemberOfWheel
            * test_addingMemberToWheelGroupShouldElevatePrivilegesWithinSession
            * test_preventAdminWhenMemberOfWheelAndSelfMode
            * test_preventStemWhenMemberOfWheelAndSelfMode
            * test_canAdminWhenMemberOfWheelAndSelfMode
            * test_canStemWhenMemberOfWheelAndSelfMode
        privs.TestPrivVIEW	26
            * testFindGroupWithoutADMIN
            * testFindGroupWithADMIN
            * testFindGroupWithoutOPTIN
            * testFindGroupWithOPTIN
            * testFindGroupWithAllOPTIN
            * testFindGroupWithoutREAD
            * testFindGroupWithREAD
            * testFindGroupWithAllREAD
            * testFindGroupWithoutUPDATE
            * testFindGroupWithUPDATE
            * testFindChildGroupWithoutVIEW
            * testFindChildGroupWithVIEW
            * testFindChildGroupWithAllVIEW
            * testFindGroupWithoutVIEW
            * testFindGroupWithVIEW
            * testFindGroupWithAllVIEW
            * testAddGroupAsMemberWithADMIN
            * testAddGroupAsMemberWithOPTIN
            * testAddGroupAsMemberWithAllOPTIN
            * testAddGroupAsMemberWithOPTOUT
            * testAddGroupAsMemberWithAllOPTOUT
            * testAddGroupAsMemberWithREAD
            * testAddGroupAsMemberWithAllREAD
            * testAddGroupAsMemberWithUPDATE
            * testAddGroupAsMemberWithVIEW
            * testAddGroupAsMemberWithAllVIEW
        privs.TestPrivileges	5
            * testGrantAllAccessPriv
            * testGrantAllNamingPriv
            * testGrantStemToGroup
            * testHasAccessPrivButCannotReadPriv
            * testHasNamingPrivButCannotReadPriv
        privs.TestPrivCREATE	4
            * testCreateChildGroupWithoutCREATE
            * testCreateChildGroupWithCREATE
            * testCreateChildGroupWithAllCREATE
            * testCreateChildGroupWithGroupCREATE
        privs.Test_privs_NamingResolver	17
            * test_getStemsWhereSubjectHasPrivilege_nullSubject
            * test_getStemsWhereSubjectHasPrivilege_nullPrivilege
            * test_getPrivileges_nullStem
            * test_getPrivileges_nullSubject
            * test_getSubjectsWithPrivilege_nullStem
            * test_getSubjectsWithPrivilege_nullPrivilege
            * test_grantPrivilege_nullStem
            * test_grantPrivilege_nullSubject
            * test_grantPrivilege_nullPrivilege
            * test_hasPrivilege_nullStem
            * test_hasPrivilege_nullSubject
            * test_hasPrivilege_nullPrivilege
            * test_revokePrivilege_groupAndPrivilege_nullStem
            * test_revokePrivilege_groupAndPrivilege_nullPrivilege
            * test_revokePrivilege_groupAndSubjectAndPrivilege_nullStem
            * test_revokePrivilege_groupAndSubjectAndPrivilege_nullSubject
            * test_revokePrivilege_groupAndSubjectAndPrivilege_nullPrivilege
        privs.Test_privs_AccessWrapper	2
            * test_constructor_nullSession
            * test_constructor_nullAdapter
        privs.Test_util_ParameterHelper	18
            * test_notNull_accessAdapterNull
            * test_notNull_accessAdapterNotNull
            * test_notNull_accessResolverNull
            * test_notNull_accessResolverNotNull
            * test_notNull_groupNull
            * test_notNull_groupNotNull
            * test_notNull_grouperSessionNull
            * test_notNull_grouperSessionNotNull
            * test_notNull_namingAdapterNull
            * test_notNull_namingAdapterNotNull
            * test_notNull_namingResolverNull
            * test_notNull_namingResolverNotNull
            * test_notNull_privilegeNull
            * test_notNull_privilegeNotNull
            * test_notNull_stemNull
            * test_notNull_stemNotNull
            * test_notNull_subjectNull
            * test_notNull_subjectNotNull
        privs.TestPrivREAD	11
            * testReadAttrsWithoutADMIN
            * testReadAttrsWithADMIN
            * testReadAttrsWithAllGroupAttrRead
            * testReadAttrsWithoutREAD
            * testReadAttrsWithREAD
            * testReadAttrsWithAllREAD
            * testReadMembersWithoutADMIN
            * testReadMembersWithADMIN
            * testReadMembersWithoutREAD
            * testReadMembersWithREAD
            * testReadMembersWithAllREAD
        privs.Test_uc_NamingPrivs	7
            * test_grant_stemGrantedToCreator
            * test_grant_cannotGrantCreateWithoutStem
            * test_grant_cannotGrantStemWithoutStem
            * test_revokeAll_cannotRevokeAllCreateWithoutStem
            * test_revokeAll_cannotRevokeAllStemWithoutStem
            * test_revoke_cannotRevokeCreateWithoutStem
            * test_revoke_cannotRevokeStemWithoutStem
        privs.TestPrivSTEM	10
            * testGrantCreate
            * testGrantStem
            * testRevokeAllCreate
            * testRevokeAllStem
            * testRevokeCreate
            * testRevokeStem
            * testCreateChildStemFail
            * testCreateChildStem
            * testModifyAttrsFail
            * testModifyttrs
        privs.TestPrivSTEM_ADMIN	10
            * testGrantCreate
            * testGrantStemAdmin
            * testRevokeAllCreate
            * testRevokeAllStemAdmin
            * testRevokeCreate
            * testRevokeStemAdmin
            * testCreateChildStemFail
            * testCreateChildStem
            * testModifyAttrsFail
            * testModifyttrs
        privs.Test_privs_CachingNamingResolver	4
            * test_constructor_nullDecoratedResolver
            * test_hasPrivilege_cacheMiss
            * test_hasPrivilege_cacheHit
            * test_hasPrivilege_cacheSize
        privs.TestPrivUPDATE	24
            * testAddMembersWithoutADMIN
            * testAddMembersWithADMIN
            * testAddMembersWithoutUPDATE
            * testAddMembersWithUPDATE
            * testDelMembersWithoutADMIN
            * testDelMembersWithADMIN
            * testDelMembersWithoutUPDATE
            * testDelMembersWithUPDATE
            * testGrantOptinWithoutADMIN
            * testGrantOptinWithADMIN
            * testGrantOptinWithoutUPDATE
            * testGrantOptinWithUPDATE
            * testGrantOptoutWithoutADMIN
            * testGrantOptoutWithADMIN
            * testGrantOptoutWithoutUPDATE
            * testGrantOptoutWithUPDATE
            * testRevokeOptinWithoutADMIN
            * testRevokeOptinWithADMIN
            * testRevokeOptinWithoutUPDATE
            * testRevokeOptinWithUPDATE
            * testRevokeOptoutWithoutADMIN
            * testRevokeOptoutWithADMIN
            * testRevokeOptoutWithoutUPDATE
            * testRevokeOptoutWithUPDATE
        privs.TestAccessPrivilege	1
            * testGetPrivs
        privs.TestNamingPrivilege	1
            * testGetPrivs
    rules.AllRulesTests	109
        rules.RuleApiTest	45
            * testReassignAttributeDefPrivilegesIfFromGroup
            * testReassignStemPrivilegesIfFromGroup
            * testGroupIntersection
            * testReassignGroupPrivilegesIfFromGroup
            * testRuleApiEmailTemplate
            * testGroupIntersectionDate
            * testRuleVeto
            * testRuleVetoSubjectAssignInFolderIfNotInGroup
            * testRuleVetoSubjectAssignInFolderIfNotInGroupPenn
            * testRuleVetoSubjectAssignInFolderInherit
            * testInheritGroupPrivileges
            * testInheritGroupPrivilegesFindManage
            * testInheritFolderPrivileges
            * testGroupIntersectionFolder
            * testInheritAttributeDefPrivileges
            * testPermissionAssignment
            * testPermissionAssignmentIntersectFolder
            * testPermissionAssignmentDisabledDate
            * testRuleVetoInOrg
            * testRuleVetoPermissions
